RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.813637273,67,1,0.794401866,3000.0,4,0,1,1,0.0,0
0.804391218,25,0,0.074973224,2800.0,5,0,0,1,0.0,0
0.487451255,34,0,0.368959771,4200.0,5,0,0,0,2.0,0
0.143057621,65,0,0.147085291,10000.0,13,0,0,0,2.0,0
0.053789425,73,0,0.483246978,2894.0,4,0,0,0,0.0,0
0.217564337,33,0,0.190421536,9583.0,16,0,0,0,0.0,0
0.005110884,74,0,0.000315756,9500.0,3,0,0,0,0.0,0
0.028926323,82,0,65.0,,8,0,0,0,0.0,0
0.098840412,84,0,0.431901519,3817.0,10,0,1,0,0.0,0
0.057854847,59,0,0.004648146,9250.0,8,0,0,0,0.0,0
0.368449547,72,0,3072.0,,12,0,1,0,0.0,0
0.551657934,47,1,0.454103597,7200.0,11,0,1,0,2.0,0
0.017107429,75,0,0.008247938,4000.0,11,0,0,0,0.0,0
0.040446409,66,0,19.0,,5,0,0,0,0.0,0
0.022493705,68,0,0.175724173,7801.0,14,0,1,0,0.0,0
0.014043028,59,0,0.147070367,17834.0,12,0,2,0,0.0,0
0.707265975,34,1,0.320714476,3750.0,7,0,0,0,1.0,1
0.0,84,0,0.0,2040.0,14,0,0,0,0.0,0
0.147449835,70,1,0.114725589,19550.0,9,0,1,0,1.0,0
0.549535635,64,0,2978.0,,28,0,0,0,2.0,0
0.257067036,37,0,0.291809152,6140.0,6,0,0,0,4.0,0
0.14431744,41,0,0.294911397,6150.0,10,0,2,0,2.0,0
0.496911825,40,0,0.452363811,12500.0,11,0,2,0,2.0,0
0.144952633,39,0,0.088785988,4966.0,7,0,0,0,2.0,0
0.051392253,72,0,0.09113632,5200.0,11,0,0,0,1.0,0
0.532653822,65,0,3696.0,,11,0,2,0,0.0,0
0.007099251,54,0,0.096660579,7665.0,4,0,1,0,3.0,0
0.9999999,21,0,0.0,820.0,1,0,0,0,0.0,0
0.397824717,42,0,480.0,,9,0,0,0,2.0,0
0.038960636,43,0,387.0,,5,0,0,0,0.0,0
0.002066598,41,0,3776.0,,5,0,2,0,0.0,0
0.0,73,0,0.208928029,3292.0,3,0,1,0,0.0,0
0.798120188,38,0,0.45407279,4615.0,2,0,1,0,1.0,0
0.164149568,83,0,0.018069973,2600.0,2,0,0,0,1.0,0
0.769972001,53,1,0.497105568,9500.0,13,0,2,0,2.0,0
0.9999999,50,1,0.200315102,4442.0,2,1,1,0,3.0,0
0.124840122,43,0,1079.0,1.0,14,0,2,0,1.0,0
0.027810762,61,0,2616.0,,7,0,1,0,,0
0.245823829,50,0,0.249782282,12630.0,16,0,1,0,0.0,0
0.405612157,38,0,1038.0,,8,0,1,0,2.0,0
0.490876087,46,0,0.0968609,31250.0,5,0,2,0,0.0,0
0.093095969,47,0,0.220443858,12120.0,7,0,1,0,3.0,0
0.090738823,58,0,1.100973236,3287.0,14,0,3,0,0.0,0
0.207467322,60,0,0.643568841,2207.0,9,0,1,0,0.0,0
0.016108345,54,0,1563.0,,9,0,2,0,0.0,0
0.9999999,45,0,1.477184841,1292.0,3,0,1,0,2.0,0
0.004814678,33,0,0.385049978,6902.0,6,0,2,0,0.0,0
0.193632255,78,0,0.563981043,2953.0,13,0,2,0,0.0,0
0.337110997,51,0,526.0,,9,0,0,0,3.0,0
0.9999999,33,0,0.0,1994.0,0,6,0,0,2.0,0
0.469451233,28,0,0.02907245,2166.0,1,0,0,0,0.0,0
0.523833427,65,0,0.598025117,10430.0,16,0,2,0,1.0,0
0.503868353,31,0,0.569267202,7600.0,10,0,2,0,0.0,0
0.9999999,24,0,0.292938931,1047.0,2,1,0,0,2.0,1
0.30439927,50,0,0.916260335,4716.0,12,0,2,0,2.0,0
0.947678972,67,0,1.916317992,1911.0,19,0,1,0,1.0,0
0.067301249,38,0,0.085549799,8684.0,7,0,0,0,3.0,0
0.0,62,0,0.197438301,3200.0,7,0,0,0,0.0,0
0.028608979,36,1,0.176213289,4800.0,4,0,0,0,2.0,0
0.079206589,72,0,158.0,,10,0,0,0,0.0,0
0.017570291,89,0,41.0,0.0,8,0,0,0,0.0,0
0.139572086,38,0,0.005331911,3750.0,1,0,0,0,0.0,0
0.008308213,43,0,0.079680049,6500.0,6,0,0,0,2.0,0
0.001722127,65,0,0.002586207,2319.0,3,0,0,0,0.0,0
0.0,69,0,0.337558275,6863.0,14,0,2,0,0.0,0
0.140438067,41,0,2171.0,,16,0,1,0,0.0,0
0.465794068,54,0,0.408037773,18213.0,14,0,3,0,3.0,0
0.842862855,47,0,0.177864275,17726.0,7,0,2,0,4.0,0
0.005912786,50,0,0.245971889,5833.0,5,0,1,0,1.0,0
0.013818401,66,1,0.148594378,5477.0,6,0,1,0,1.0,0
0.932005787,60,1,0.567599762,10073.0,17,0,3,0,0.0,1
0.042496968,47,0,1.080191981,10000.0,16,0,9,0,0.0,0
0.014039954,76,0,0.153846154,4705.0,10,0,1,0,0.0,0
0.9999999,35,0,235.0,0.0,4,0,0,0,0.0,0
0.473024,52,0,0.267546491,5000.0,11,0,2,0,0.0,0
0.05883021,61,0,795.0,,11,0,1,0,0.0,0
0.07003509,60,0,2822.0,,5,0,1,0,0.0,0
0.00327626,68,0,86.0,,6,0,0,0,0.0,0
0.007644605,58,0,0.199200533,3001.0,11,0,1,0,0.0,0
0.9999999,40,0,0.154759022,4128.0,2,5,2,0,0.0,1
0.52937284,30,0,0.537881385,2916.0,7,0,1,0,0.0,0
0.03897922,58,0,0.407314966,10416.0,11,0,3,0,0.0,0
0.717131474,46,1,0.831763699,2335.0,5,4,1,2,3.0,1
0.089844426,56,0,3232.0,,10,0,1,0,0.0,0
0.16877716,57,1,1603.0,,9,0,1,0,0.0,0
0.069027382,77,0,0.187523208,2692.0,6,0,1,0,0.0,0
0.792218319,49,1,0.680746863,3266.0,9,1,1,2,0.0,1
0.073634132,46,0,0.444150344,5666.0,9,0,1,0,3.0,0
0.241724061,29,0,465.0,,2,0,0,0,,0
0.077629306,36,3,0.318013224,6200.0,5,0,1,1,1.0,0
0.045638557,48,0,0.224317181,5674.0,17,0,1,0,1.0,0
0.960914073,40,0,0.467029973,5504.0,7,0,1,0,0.0,1
0.042575286,49,0,33.0,,6,0,0,0,0.0,0
0.020928584,44,0,0.418129305,4500.0,12,0,1,0,0.0,0
0.259749705,57,0,0.042659557,6000.0,6,0,0,0,0.0,0
0.334414109,62,0,0.248045411,18673.0,9,0,3,0,3.0,0
0.286414471,52,0,0.578883199,4100.0,13,0,1,0,3.0,0
0.001884543,63,0,3069.0,,8,0,1,0,0.0,0
0.51270613,25,0,0.422222222,764.0,7,0,0,0,0.0,0
0.299236188,36,0,0.227378474,8166.0,8,0,1,0,0.0,0
0.04330325,37,0,0.184763047,5000.0,10,0,1,0,2.0,0
0.028809363,88,0,0.004531985,5736.0,2,0,0,0,0.0,0
0.018841709,51,0,0.237609912,5003.0,7,0,1,0,0.0,0
0.349871055,59,1,0.192448393,15307.0,12,0,1,0,1.0,0
0.972055888,27,0,0.116929485,3360.0,5,0,0,0,0.0,0
0.057174228,48,0,0.449110178,5000.0,7,0,1,0,0.0,0
0.371938969,48,0,0.504076296,6500.0,13,0,2,0,3.0,0
0.9999999,80,0,0.463896104,1924.0,5,1,1,0,0.0,0
0.000477829,72,0,2912.0,,15,0,2,0,0.0,0
0.059065092,64,0,0.009996924,6501.0,5,0,0,0,0.0,0
0.088798926,66,0,0.494120915,10800.0,11,0,3,0,0.0,0
0.354409257,73,0,0.551432292,3071.0,6,0,1,0,2.0,0
0.001798079,47,0,0.011747063,4000.0,9,0,0,0,0.0,0
0.9999999,25,0,0.365122616,1100.0,5,0,0,0,0.0,0
0.847757783,34,0,0.097468771,6083.0,9,0,0,0,0.0,0
0.059207436,36,1,1.154441985,6325.0,12,0,3,0,1.0,0
0.037124695,54,0,0.075127013,9250.0,9,0,1,0,2.0,0
0.660130719,30,0,0.062991001,7000.0,5,0,0,0,3.0,0
0.046539563,74,0,0.008212041,17656.0,12,0,0,0,0.0,0
0.112767601,61,2,0.48980204,3333.0,11,0,2,0,0.0,0
0.24870052,23,0,0.598442714,898.0,3,0,0,0,0.0,0
0.03039696,63,0,0.003162841,11065.0,3,0,0,0,0.0,0
0.032282859,24,0,1.0,,1,0,0,0,0.0,0
0.058155348,38,0,0.269738314,4470.0,7,0,2,0,0.0,0
0.009146703,49,0,11.0,,9,0,0,0,0.0,0
0.729769364,31,0,0.279088365,2500.0,2,0,0,0,2.0,0
0.930116473,44,0,0.023809524,671.0,1,0,0,0,0.0,0
0.146970606,49,0,0.242471162,12916.0,6,0,2,0,0.0,0
0.976354547,46,0,0.333139196,5150.0,10,0,1,0,4.0,0
0.293511106,53,1,4386.0,,9,0,1,0,0.0,0
0.0,66,2,0.667295449,4240.0,17,0,2,0,0.0,0
0.690136593,57,0,0.407587549,6167.0,9,1,1,0,3.0,0
0.038855755,54,0,0.277404108,5500.0,7,0,2,0,0.0,0
0.218650418,47,0,0.688197083,8158.0,14,0,3,0,0.0,0
0.016144055,53,0,0.51946976,6034.0,12,0,2,0,1.0,0
0.9999999,63,0,0.029389018,9050.0,0,0,0,0,2.0,0
0.010642477,65,1,2527.0,,5,0,2,0,0.0,0
0.398271188,40,0,0.81915846,3350.0,10,0,2,0,2.0,1
0.019769294,55,0,0.064335664,2859.0,7,0,0,0,0.0,0
0.110177546,56,0,1.273612207,3800.0,15,0,3,0,0.0,0
0.43157878,46,0,0.763543813,8250.0,36,0,3,0,0.0,1
0.041766708,78,0,69.0,,4,0,0,0,,0
0.0,31,0,0.507447249,4833.0,11,0,2,0,0.0,0
0.025192896,39,0,0.617676465,5000.0,8,0,2,0,2.0,1
0.447639199,66,0,0.182636227,6000.0,5,0,1,0,0.0,0
0.06414275,83,0,1.099189021,3205.0,13,0,1,0,0.0,0
0.196153185,46,0,6641.0,,16,0,4,0,0.0,0
0.94480046,43,0,0.898504102,6216.0,18,0,2,0,2.0,0
0.0,60,0,1042.0,,4,0,1,0,0.0,0
0.387184862,64,0,0.302843016,11325.0,14,0,1,0,1.0,0
0.18483951,55,1,0.393136161,3583.0,17,0,1,0,2.0,0
0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1.0,0
0.264892148,41,0,0.342387949,8098.0,8,0,2,0,2.0,0
0.991796975,44,1,0.318334216,5666.0,6,0,1,0,0.0,0
1.060347003,56,0,0.535430798,6928.0,21,0,0,0,3.0,0
0.018381812,41,0,1177.0,,4,0,1,0,0.0,0
0.320026666,48,0,0.219241556,8200.0,10,0,1,1,3.0,0
0.010235053,45,0,810.0,,7,0,1,0,0.0,0
0.669497329,29,0,0.309084699,2927.0,9,0,0,0,3.0,0
0.027256155,36,0,1695.0,0.0,7,0,1,0,3.0,0
0.185355057,52,0,0.411736212,14450.0,14,0,2,0,1.0,0
0.069915734,53,0,0.363692689,8069.0,14,0,2,0,0.0,0
0.337587747,36,0,0.344476744,5503.0,7,0,2,0,4.0,0
0.186900259,50,0,0.32629108,2555.0,9,0,0,0,2.0,0
0.050834087,41,0,0.007679386,8333.0,2,0,0,0,0.0,0
0.069921459,59,1,0.333970129,5757.0,15,0,1,0,0.0,0
0.9999999,31,98,0.0,1440.0,0,98,0,98,1.0,1
0.330766398,65,1,0.36424547,6566.0,12,0,2,0,0.0,0
0.004293865,44,3,1.07662354,7960.0,8,0,2,0,2.0,0
0.064705722,49,0,0.147107166,6083.0,7,0,1,0,1.0,0
0.021046024,60,0,0.236430122,8750.0,15,0,1,0,1.0,0
0.9999999,62,0,0.091902211,18856.0,3,0,1,0,0.0,0
0.024130845,76,0,0.016991504,2000.0,4,0,0,0,0.0,0
0.0,68,0,0.241119893,10500.0,7,0,1,0,0.0,0
0.147480799,55,0,0.917737789,3500.0,15,0,1,0,1.0,0
0.100844682,46,0,2167.0,,5,0,1,0,0.0,0
0.590822291,51,0,0.412764539,6000.0,8,0,1,0,4.0,0
0.317622746,36,0,0.759762309,1177.0,4,0,1,0,1.0,0
0.0,85,0,566.0,,5,0,1,0,0.0,0
0.285888273,35,0,0.189459337,2200.0,6,0,0,0,0.0,0
0.025532482,72,0,22.0,,9,0,0,0,0.0,0
0.06269104,56,0,0.379155211,4000.0,11,0,1,0,1.0,0
0.239159913,34,0,0.174781155,10166.0,12,0,2,0,2.0,0
0.873073184,43,0,0.555129913,6003.0,7,0,2,0,4.0,0
0.785099127,46,3,0.512883344,13466.0,11,0,4,0,2.0,0
0.001919846,73,0,0.0,3313.0,4,0,0,0,0.0,0
0.140434042,41,0,0.064967796,3570.0,3,0,0,0,1.0,0
0.9999999,34,1,0.273956496,1700.0,1,1,0,0,4.0,0
0.013986014,22,0,0.0,898.0,2,0,0,0,0.0,0
0.0,56,2,0.215819708,11314.0,4,0,2,0,0.0,0
0.393830078,37,0,0.637470847,3858.0,8,0,1,0,1.0,0
0.0,75,0,6550.0,,9,0,4,0,0.0,0
0.092752224,36,0,17.62376238,100.0,6,0,1,0,1.0,0
0.387065977,51,0,0.350874186,5833.0,12,0,1,2,1.0,1
0.07099716,62,0,0.195702066,4792.0,5,0,2,0,1.0,0
0.9999999,73,2,536.0,,3,2,0,0,0.0,1
0.111813248,44,0,0.193352509,6257.0,9,0,0,0,2.0,0
0.0,30,0,698.0,,2,1,1,1,1.0,0
0.060162702,69,0,89.0,,9,0,0,0,0.0,0
0.000114282,48,0,0.251718535,8000.0,6,0,2,0,3.0,0
0.0,35,0,2312.0,,5,0,1,0,0.0,0
0.062513871,36,0,2068.0,0.0,7,0,2,0,7.0,0
0.600025395,53,1,0.456743869,2935.0,8,0,1,0,1.0,0
0.656513462,46,0,3721.0,,15,0,2,0,0.0,0
0.076761138,28,0,0.101020621,4800.0,5,0,0,0,0.0,0
0.815273091,27,1,473.0,,3,2,0,0,1.0,1
0.107742457,72,0,0.021829695,6000.0,6,0,0,0,0.0,0
0.086985052,61,0,0.51552795,7083.0,14,0,2,0,2.0,0
0.923131866,49,0,0.301224898,12000.0,8,0,1,0,5.0,0
0.536601294,47,0,0.168255843,11850.0,7,1,0,0,3.0,1
0.061924853,34,0,0.166640216,6300.0,11,0,1,0,0.0,0
0.801265706,52,2,1.167817186,4200.0,18,2,2,2,1.0,1
0.004274893,34,0,0.155669443,1560.0,8,0,0,0,0.0,0
0.794205794,31,1,0.985024958,600.0,9,1,0,0,0.0,0
0.733145708,50,1,0.319493207,6550.0,11,0,1,0,0.0,0
0.025865804,49,0,22.0,,4,0,0,0,,0
0.9999999,73,0,23.0,,2,0,0,0,0.0,0
0.02633159,48,1,0.340079032,8350.0,15,0,1,0,0.0,0
0.156684332,45,0,0.344098424,2600.0,3,0,1,0,1.0,0
0.02661402,46,0,0.228485015,3636.0,12,0,0,0,0.0,0
0.035393327,70,0,0.214968387,6800.0,10,0,0,0,1.0,0
0.064015491,48,0,0.205347594,5609.0,4,0,1,0,1.0,0
0.0,52,1,2407.0,,12,0,1,0,2.0,0
0.146978828,62,0,0.016429573,4990.0,4,0,0,0,0.0,0
0.882164926,60,0,0.426229508,2500.0,8,0,0,0,0.0,0
0.007048285,38,0,0.29790881,5833.0,10,0,0,0,1.0,0
0.018582426,69,0,1059.0,,6,0,1,0,0.0,0
0.009453972,57,0,0.188217808,7400.0,6,0,2,0,1.0,0
0.9999999,55,3,0.581284496,3985.0,3,1,2,3,0.0,1
0.096785424,52,0,3214.0,,5,0,1,0,0.0,0
0.014577962,63,0,983.0,,7,0,1,0,0.0,0
0.352043945,44,0,2477.0,,3,0,1,0,0.0,0
0.0,45,0,1577.0,,4,0,2,0,,0
0.005369267,59,0,1783.0,,17,0,2,0,0.0,0
0.004488789,48,0,0.227971911,11961.0,8,0,2,0,2.0,0
0.207161781,47,0,0.36037844,6975.0,10,0,1,0,4.0,0
0.177524045,49,1,0.417318329,5242.0,9,0,2,0,2.0,0
0.9999999,77,2,1.035065484,2366.0,3,0,2,2,0.0,1
0.9999999,62,2,1330.0,,2,0,1,1,0.0,0
0.02199945,43,0,0.210233273,10416.0,5,0,1,0,0.0,0
0.41905931,68,0,0.4499091,10450.0,13,0,2,0,0.0,0
0.002999824,40,1,0.377132102,8500.0,7,0,1,0,0.0,0
0.084895683,59,0,0.596420717,13186.0,18,0,4,0,1.0,1
0.142697488,45,0,0.559491501,7000.0,8,0,1,0,2.0,0
0.172565487,26,0,0.010771219,2320.0,1,0,0,0,0.0,0
0.973447395,42,0,0.468198992,3175.0,9,0,1,0,0.0,0
0.430027804,34,0,0.323236757,6833.0,5,0,2,0,0.0,0
0.007077238,89,0,0.011535049,2253.0,10,0,0,0,0.0,0
0.031007166,56,0,0.297027875,10833.0,12,0,1,0,0.0,0
0.074788031,71,0,0.043788672,2100.0,4,0,0,0,0.0,0
0.334614352,55,0,0.970068027,6614.0,22,0,7,0,6.0,1
0.095221984,72,0,765.0,,9,0,1,0,0.0,0
0.005839766,46,0,31.0,,2,0,0,0,0.0,0
0.020238678,53,0,3092.0,0.0,9,0,1,0,2.0,0
0.709035617,45,0,0.527155816,8708.0,12,0,3,0,3.0,1
0.9999999,43,0,0.263909068,11700.0,10,0,2,0,2.0,0
0.289198421,64,2,0.162359122,11800.0,12,0,1,0,0.0,0
0.848129633,30,0,0.413195601,3000.0,6,0,0,0,2.0,0
0.000571347,27,1,0.014394242,2500.0,4,0,0,0,0.0,0
0.278449831,46,0,0.517319043,12875.0,14,0,3,0,3.0,0
0.085550838,43,0,0.020543587,11000.0,7,0,0,0,3.0,0
0.030931548,66,0,1239.0,,5,0,1,0,0.0,0
0.042591482,80,0,1602.0,,5,0,1,0,0.0,0
0.291931633,69,0,1262.0,,9,0,1,0,0.0,0
0.049635172,88,0,0.088382324,5000.0,11,0,0,0,0.0,0
0.892855357,40,0,3163.0,,6,0,1,0,0.0,0
0.607668496,64,0,0.65792386,9035.0,9,0,1,0,0.0,0
0.032815475,59,0,0.50014041,3560.0,13,0,2,0,0.0,0
0.000314277,52,0,1110.0,,11,0,1,0,0.0,0
0.142723225,49,0,0.195840555,5192.0,10,0,0,0,2.0,0
0.0,62,0,0.346007605,3155.0,15,0,1,0,1.0,0
0.145797045,37,0,0.13068997,7666.0,6,0,1,0,0.0,0
0.640781235,27,0,0.145301044,4500.0,8,0,0,0,0.0,0
0.238914154,59,0,0.32783408,8485.0,12,0,1,0,0.0,0
0.75756061,40,3,0.524241933,6166.0,8,2,2,2,1.0,1
0.002431763,85,0,3.0,,14,0,0,0,0.0,0
0.145245461,46,0,0.540239373,2422.0,14,0,1,0,3.0,0
0.810364316,64,0,1.080872331,4401.0,11,0,2,0,0.0,0
0.411829533,52,1,0.611357587,3380.0,12,0,0,0,0.0,0
0.784053156,34,0,0.077909828,5300.0,3,3,0,0,0.0,1
0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0,0
0.0,76,0,3.0,,5,0,0,0,,0
0.00075268,66,0,0.630154102,2400.0,13,0,1,0,0.0,0
0.063240192,54,0,0.015745818,7112.0,10,0,0,0,2.0,0
0.113398985,25,1,0.018328242,3600.0,4,0,0,0,0.0,0
0.015414715,49,0,5025.0,,6,0,2,0,4.0,0
0.0,85,0,0.0,,1,0,0,0,,0
0.952655667,48,1,0.693251534,2770.0,5,0,1,0,1.0,0
0.195727236,35,0,0.291864014,9500.0,18,0,2,0,0.0,0
1.16429776,40,4,0.166001925,7270.0,14,0,0,2,0.0,1
0.390728157,53,0,3126.0,,14,0,2,0,2.0,0
0.027032373,64,0,0.181138346,4813.0,7,0,1,0,0.0,0
0.9999999,58,0,0.0,5420.0,0,0,0,0,0.0,0
0.038294584,70,0,0.383206775,32000.0,9,0,3,0,0.0,0
0.0649594,40,0,0.06482253,6000.0,6,2,0,0,3.0,1
0.060546722,48,0,1184.0,1.0,15,0,2,0,1.0,0
0.636651176,56,0,0.429890941,8985.0,14,0,1,0,1.0,0
0.010882033,69,0,0.002096876,4768.0,4,0,0,0,0.0,0
0.187448084,83,0,1754.0,,18,0,1,0,0.0,0
0.060205825,27,0,0.213865676,3230.0,7,0,0,0,0.0,0
0.230221222,27,0,0.911930044,1600.0,8,0,1,0,0.0,0
0.917800679,70,1,0.83858071,2000.0,9,0,0,3,0.0,0
0.9999999,35,1,0.355086372,2083.0,10,0,0,0,2.0,1
0.086913087,30,0,0.930143946,2361.0,8,0,1,0,1.0,0
0.010687762,89,0,0.012825651,2494.0,10,0,0,0,0.0,0
0.274827816,36,2,0.803154854,4500.0,12,0,2,0,0.0,0
0.684280538,67,0,0.095358383,9500.0,7,0,0,0,0.0,0
0.019713159,39,0,0.380036235,11590.0,6,0,3,0,2.0,0
0.086942719,59,2,0.150692758,7000.0,13,0,0,0,0.0,0
0.008779182,78,0,1512.0,,13,0,1,0,,0
0.0,64,0,2615.0,,4,0,1,0,2.0,0
0.026325934,75,0,2211.0,,5,0,1,0,1.0,0
0.160799179,38,0,0.653057824,6000.0,16,1,2,0,1.0,0
0.051477664,74,0,637.0,,11,0,1,0,0.0,0
0.008816852,50,0,0.927322592,5833.0,15,0,4,0,0.0,0
0.004166493,36,0,1.690615493,4272.0,10,0,5,0,0.0,0
0.279772023,38,0,0.522024367,3200.0,6,0,1,0,0.0,0
0.094228957,45,0,0.483334992,10050.0,7,0,3,0,3.0,0
0.694309881,61,0,0.608029995,6400.0,13,0,1,0,0.0,0
0.0,44,0,0.062393647,3525.0,5,0,0,0,1.0,0
0.104919344,75,0,1263.0,,4,0,1,0,0.0,0
0.083414313,37,0,0.117079264,8805.0,11,0,2,0,1.0,0
0.02389621,62,0,0.552024215,2642.0,5,0,1,1,1.0,0
0.929854958,30,1,0.369259606,3200.0,9,0,0,0,1.0,0
0.019975682,74,0,2160.0,,13,0,2,0,0.0,0
0.101008056,34,0,0.028363358,2608.0,2,0,0,0,2.0,0
0.065206975,56,0,93.0,,6,0,0,0,0.0,0
0.749492803,59,0,0.385131556,5662.0,5,0,1,0,1.0,0
0.793583167,52,2,0.587305768,3796.0,8,1,2,1,1.0,0
0.64148428,26,0,0.253024724,1900.0,4,0,0,0,0.0,0
0.497515119,52,0,0.445095673,5800.0,7,0,2,0,0.0,0
0.019396121,67,0,0.056314562,3000.0,4,0,1,0,1.0,0
0.9999999,31,0,0.0,2200.0,2,0,0,0,0.0,0
0.9999999,53,1,0.095825115,6083.0,1,2,0,0,0.0,0
0.382202225,32,0,0.436791824,4500.0,11,0,1,0,1.0,0
0.38269238,42,0,0.223110984,7000.0,5,0,0,0,2.0,0
0.03339944,79,0,0.456550721,8250.0,18,0,1,1,1.0,0
0.883153139,32,0,0.30541051,9000.0,9,0,1,0,0.0,0
0.163937424,46,0,0.488086977,4322.0,11,0,1,0,2.0,0
0.147591654,66,0,1951.0,,13,0,1,0,2.0,0
0.016557366,59,0,0.596412556,2452.0,10,0,2,0,0.0,0
0.170864321,43,0,0.286927432,7771.0,5,0,2,0,2.0,0
0.101045206,71,0,0.392256967,4700.0,7,0,1,0,0.0,0
0.063759837,42,0,0.024479568,5187.0,12,0,0,0,4.0,0
0.033968173,32,1,0.843174008,3200.0,8,0,1,0,0.0,0
0.14687257,58,0,3823.0,,7,1,2,0,0.0,0
0.0,51,0,0.784071976,3000.0,5,0,2,0,2.0,0
1.078039927,28,0,0.065186963,5000.0,3,0,0,0,0.0,0
0.751092327,81,0,1.19533453,3900.0,10,0,1,0,0.0,0
0.376196108,37,0,104.0,,5,0,0,0,0.0,0
0.266329338,39,0,0.035672642,27443.0,6,0,0,0,0.0,0
0.117363562,66,0,0.578457213,5690.0,13,0,1,0,0.0,0
0.910914153,26,0,0.853004292,2795.0,11,0,1,0,2.0,0
0.285591298,41,0,0.746659945,3966.0,11,0,2,0,4.0,0
0.003465874,44,0,0.27074531,5916.0,14,0,1,0,1.0,0
0.996944551,61,0,0.644351464,9320.0,14,0,3,0,1.0,0
0.975347023,43,0,0.4057282,8623.0,9,0,1,0,0.0,0
0.9999999,31,2,0.226395409,5750.0,2,1,1,0,3.0,0
0.069405886,32,0,3.0,,2,0,0,0,0.0,0
0.00892956,36,0,0.359722386,8500.0,8,0,2,0,2.0,0
0.038389115,35,0,0.671180702,4725.0,8,0,1,0,0.0,0
0.074797478,40,0,0.069474442,8333.0,10,0,0,0,0.0,0
0.468016412,52,0,1.342701937,4233.0,19,0,2,0,2.0,0
0.030005728,50,0,0.296116505,13595.0,12,0,2,0,2.0,0
0.213821881,64,0,0.030957523,8333.0,2,0,0,0,0.0,0
0.873897189,25,0,0.160058737,4766.0,5,0,0,0,2.0,0
0.630473905,38,0,0.33145804,4265.0,4,0,1,0,3.0,0
0.020163306,75,0,3.0,,3,0,0,0,0.0,0
0.014373007,66,1,0.121575157,101500.0,17,0,5,0,3.0,0
0.084352594,66,0,0.075745367,2481.0,10,0,0,0,0.0,0
0.013945429,53,0,0.00768935,2600.0,4,0,0,0,1.0,0
0.129147169,59,0,0.33664173,13500.0,17,0,2,0,0.0,0
0.301697493,58,0,4797.0,,14,0,1,0,0.0,0
0.9999999,60,0,0.115722508,3300.0,4,0,0,0,0.0,0
0.035421861,77,0,0.233629066,7100.0,13,0,2,0,0.0,0
0.159853254,63,0,0.268056303,13000.0,19,0,2,0,0.0,0
0.409985282,69,1,0.279980823,14600.0,15,0,2,0,0.0,1
0.055685288,54,0,0.643365463,11100.0,11,0,2,0,0.0,0
0.783038063,52,1,0.383254587,9100.0,10,0,2,0,1.0,1
0.786561792,38,0,0.584773604,7000.0,8,0,2,0,3.0,0
0.0,58,0,0.063041615,10500.0,9,0,1,0,0.0,0
0.082218568,74,0,54.0,,2,0,0,0,,0
0.010675933,70,0,0.14212375,3700.0,8,0,1,0,0.0,0
0.064228029,70,0,0.233862204,4600.0,12,0,1,0,0.0,0
0.25689483,51,5,0.336163928,5416.0,10,0,1,0,3.0,0
0.010923661,58,0,3216.0,,9,0,1,0,0.0,0
0.626728352,56,0,0.263109686,13100.0,14,0,1,0,1.0,0
0.007450386,60,0,1500.0,,9,0,1,0,0.0,0
0.0,42,0,0.522154056,4400.0,9,0,1,0,1.0,0
0.9999999,72,0,1535.0,,4,1,2,0,0.0,0
0.940501487,45,0,2155.0,1.0,6,0,2,0,4.0,0
0.222108266,59,0,0.18062281,25400.0,10,0,1,0,1.0,0
0.233937516,34,0,0.156968707,7956.0,5,0,1,0,2.0,0
0.143581412,49,0,0.109937273,3028.0,8,0,0,0,4.0,0
0.954070086,42,0,0.472651967,8208.0,8,0,1,0,0.0,0
0.745389913,25,0,0.12180268,820.0,4,0,0,0,0.0,0
0.010294913,66,0,2.381348876,1200.0,14,0,4,0,0.0,0
1.012250161,39,0,0.402711864,1474.0,10,0,0,0,0.0,1
0.620626984,47,0,0.190587294,15000.0,6,0,0,0,1.0,0
0.073108417,64,0,0.290627816,6657.0,11,0,2,0,0.0,0
0.236746279,52,0,0.647117627,3000.0,11,0,1,0,4.0,0
0.921530446,45,0,0.362306551,9433.0,6,0,1,0,3.0,0
0.49770465,50,1,0.550202884,11582.0,18,0,5,0,1.0,0
0.123095607,45,0,0.818920916,4058.0,24,0,4,0,1.0,0
0.16102705,51,0,0.253718285,8000.0,10,0,2,0,7.0,0
0.123422088,60,0,0.03616064,6000.0,5,0,0,0,0.0,0
0.487300804,69,0,0.299228944,6743.0,9,0,1,0,3.0,0
0.9999999,64,1,190.0,,0,8,0,0,0.0,1
0.004601917,89,0,0.002349256,1276.0,5,0,0,0,0.0,0
0.020783908,55,0,0.673492349,4443.0,22,0,2,0,0.0,0
0.9999999,49,0,0.903834808,1694.0,4,0,1,0,0.0,0
